,Date,obs,error,Set
4124,2014-10-22,-3.7627594,0.1,LWPmin
4125,2015-10-22,-3.7627438000000004,0.1,LWPmin
4126,2016-10-21,-3.7480356,0.1,LWPmin
4127,2003-10-23,-4.0277590000000005,0.1,LWPmin
4128,2004-10-22,-3.7505056000000003,0.1,LWPmin
4129,2005-10-23,-3.7731856,0.1,LWPmin
4130,2006-10-23,-3.7603844000000004,0.1,LWPmin
4131,2007-10-23,-3.738658,0.1,LWPmin
4132,2008-10-22,-3.8410594000000002,0.1,LWPmin
4133,2009-10-23,-3.7641584000000003,0.1,LWPmin
4134,2010-10-23,-3.7021238000000003,0.1,LWPmin
4135,2011-10-23,-3.7330890000000005,0.1,LWPmin
4136,2012-10-22,-3.7513300000000003,0.1,LWPmin
4137,2013-10-23,-3.7334460000000003,0.1,LWPmin
4138,2014-10-23,-3.7623394,0.1,LWPmin
4139,2015-10-23,-3.7607040000000005,0.1,LWPmin
4140,2016-10-22,-3.7457666,0.1,LWPmin
4141,2003-10-24,-4.0270944,0.1,LWPmin
4142,2004-10-23,-3.7513197,0.1,LWPmin
4143,2005-10-24,-3.7737294,0.1,LWPmin
4144,2006-10-24,-3.7582740000000006,0.1,LWPmin
4145,2007-10-24,-3.7408962000000003,0.1,LWPmin
4146,2008-10-23,-3.8422556,0.1,LWPmin
4147,2009-10-24,-3.7632422,0.1,LWPmin
4148,2010-10-24,-3.7053334000000007,0.1,LWPmin
4149,2011-10-24,-3.7357290000000005,0.1,LWPmin
4150,2012-10-23,-3.750872,0.1,LWPmin
4151,2013-10-24,-3.7344356000000003,0.1,LWPmin
4152,2014-10-24,-3.7621297,0.1,LWPmin
4153,2015-10-24,-3.7567494000000003,0.1,LWPmin
4154,2016-10-23,-3.7420253000000008,0.1,LWPmin
4155,2003-10-25,-4.0275088000000006,0.1,LWPmin
4156,2004-10-24,-3.7529850000000002,0.1,LWPmin
4157,2005-10-25,-3.7676994,0.1,LWPmin
4158,2006-10-25,-3.7555362000000003,0.1,LWPmin
4159,2007-10-25,-3.7390034000000005,0.1,LWPmin
4160,2008-10-24,-3.8419122,0.1,LWPmin
4161,2009-10-25,-3.7653116,0.1,LWPmin
4162,2010-10-25,-3.707628,0.1,LWPmin
4163,2011-10-25,-3.736706,0.1,LWPmin
4164,2012-10-24,-3.7508097,0.1,LWPmin
4165,2013-10-25,-3.7363162,0.1,LWPmin
4166,2014-10-25,-3.7636503000000006,0.1,LWPmin
4167,2015-10-25,-3.7582672,0.1,LWPmin
4168,2016-10-24,-3.7400490000000004,0.1,LWPmin
4169,2003-10-26,-4.027763800000001,0.1,LWPmin
4170,2004-10-25,-3.7537972,0.1,LWPmin
4171,2005-10-26,-3.7700112000000003,0.1,LWPmin
4172,2006-10-26,-3.7512256,0.1,LWPmin
4173,2007-10-26,-3.7377272,0.1,LWPmin
4174,2008-10-25,-3.8427744,0.1,LWPmin
4175,2009-10-26,-3.7667680000000003,0.1,LWPmin
4176,2010-10-26,-3.7076200000000004,0.1,LWPmin
4177,2011-10-26,-3.7374016,0.1,LWPmin
4178,2012-10-25,-3.7538847,0.1,LWPmin
4179,2013-10-26,-3.7323688,0.1,LWPmin
4180,2014-10-26,-3.761715,0.1,LWPmin
4181,2015-10-26,-3.758995,0.1,LWPmin
4182,2016-10-25,-3.738931,0.1,LWPmin
4183,2003-10-27,-4.0264612,0.1,LWPmin
4184,2004-10-26,-3.7548997,0.1,LWPmin
4185,2005-10-27,-3.7688170000000003,0.1,LWPmin
4186,2006-10-27,-3.7534106000000005,0.1,LWPmin
4187,2007-10-27,-3.7407575000000004,0.1,LWPmin
4188,2008-10-26,-3.8377422,0.1,LWPmin
4189,2009-10-27,-3.7638416,0.1,LWPmin
4190,2010-10-27,-3.7057147,0.1,LWPmin
4191,2011-10-27,-3.7385466,0.1,LWPmin
4192,2012-10-26,-3.7562812,0.1,LWPmin
4193,2013-10-27,-3.7353470000000004,0.1,LWPmin
4194,2014-10-27,-3.7619016,0.1,LWPmin
4195,2015-10-27,-3.7596397,0.1,LWPmin
4196,2016-10-26,-3.7371166000000002,0.1,LWPmin
4197,2003-10-28,-4.0257925000000006,0.1,LWPmin
4198,2004-10-27,-3.7492975000000004,0.1,LWPmin
4199,2005-10-28,-3.7698428000000006,0.1,LWPmin
4200,2006-10-28,-3.7467190000000006,0.1,LWPmin
4201,2007-10-28,-3.7433070000000006,0.1,LWPmin
4202,2008-10-27,-3.8376116000000002,0.1,LWPmin
4203,2009-10-28,-3.765816,0.1,LWPmin
4204,2010-10-28,-3.706371,0.1,LWPmin
4205,2011-10-28,-3.740898,0.1,LWPmin
4206,2012-10-27,-3.7579490000000004,0.1,LWPmin
4207,2013-10-28,-3.7367220000000003,0.1,LWPmin
4208,2014-10-28,-3.7625720000000005,0.1,LWPmin
4209,2015-10-28,-3.7600825,0.1,LWPmin
4210,2016-10-27,-3.7392630000000002,0.1,LWPmin
4211,2003-10-29,-4.0257994,0.1,LWPmin
4212,2004-10-28,-3.7508272,0.1,LWPmin
4213,2005-10-29,-3.7680820000000006,0.1,LWPmin
4214,2006-10-29,-3.7424856,0.1,LWPmin
4215,2007-10-29,-3.7458778000000006,0.1,LWPmin
4216,2008-10-28,-3.838286,0.1,LWPmin
4217,2009-10-29,-3.7671125000000005,0.1,LWPmin
4218,2010-10-29,-3.7076222,0.1,LWPmin
4219,2011-10-29,-3.740383,0.1,LWPmin
4220,2012-10-28,-3.7595584000000004,0.1,LWPmin
4221,2013-10-29,-3.7379225000000003,0.1,LWPmin
4222,2014-10-29,-3.7634147000000002,0.1,LWPmin
4223,2015-10-29,-3.7619450000000003,0.1,LWPmin
4224,2016-10-28,-3.7400116,0.1,LWPmin
4225,2003-10-30,-4.026660000000001,0.1,LWPmin
4226,2004-10-29,-3.7456722,0.1,LWPmin
4227,2005-10-30,-3.7719253000000004,0.1,LWPmin
4228,2006-10-30,-3.7437372,0.1,LWPmin
4229,2007-10-30,-3.745471,0.1,LWPmin
4230,2008-10-29,-3.8338162000000002,0.1,LWPmin
4231,2009-10-30,-3.7662950000000004,0.1,LWPmin
4232,2010-10-30,-3.7060403000000006,0.1,LWPmin
4233,2011-10-30,-3.7412122,0.1,LWPmin
4234,2012-10-29,-3.7552620000000005,0.1,LWPmin
4235,2013-10-30,-3.7390303000000005,0.1,LWPmin
4236,2014-10-30,-3.7618922,0.1,LWPmin
4237,2015-10-30,-3.7604956000000005,0.1,LWPmin
4238,2016-10-29,-3.736186,0.1,LWPmin
4239,2003-10-31,-4.0269234,0.1,LWPmin
4240,2004-10-30,-3.7426800000000005,0.1,LWPmin
4241,2005-10-31,-3.773766,0.1,LWPmin
4242,2006-10-31,-3.7409106000000003,0.1,LWPmin
4243,2007-10-31,-3.7475216000000002,0.1,LWPmin
4244,2008-10-30,-3.8340456000000005,0.1,LWPmin
4245,2009-10-31,-3.7631134000000004,0.1,LWPmin
4246,2010-10-31,-3.709812800000001,0.1,LWPmin
4247,2011-10-31,-3.7381488000000003,0.1,LWPmin
4248,2012-10-30,-3.7574978000000008,0.1,LWPmin
4249,2013-10-31,-3.7345570000000006,0.1,LWPmin
4250,2014-10-31,-3.759046,0.1,LWPmin
4251,2015-10-31,-3.7598156000000005,0.1,LWPmin
4252,2016-10-30,-3.7365120000000003,0.1,LWPmin
4253,2003-11-01,-4.0236847000000004,0.1,LWPmin
4254,2004-10-31,-3.7415760000000002,0.1,LWPmin
4255,2005-11-01,-3.7728788000000004,0.1,LWPmin
4256,2006-11-01,-3.7433594,0.1,LWPmin
4257,2007-11-01,-3.7472194000000005,0.1,LWPmin
4258,2008-10-31,-3.8307230000000003,0.1,LWPmin
4259,2009-11-01,-3.7633500000000004,0.1,LWPmin
4260,2010-11-01,-3.7107790000000005,0.1,LWPmin
4261,2011-11-01,-3.7414497,0.1,LWPmin
4262,2012-10-31,-3.7533772,0.1,LWPmin
4263,2013-11-01,-3.734106,0.1,LWPmin
4264,2014-11-01,-3.7621906000000003,0.1,LWPmin
4265,2015-11-01,-3.7589522,0.1,LWPmin
4266,2016-10-31,-3.7302694000000005,0.1,LWPmin
4267,2003-11-02,-4.0218525000000005,0.1,LWPmin
4268,2004-11-01,-3.7378150000000003,0.1,LWPmin
4269,2005-11-02,-3.7694734000000008,0.1,LWPmin
4270,2006-11-02,-3.7441928000000004,0.1,LWPmin
4271,2007-11-02,-3.7479103000000005,0.1,LWPmin
4272,2008-11-01,-3.8297053000000005,0.1,LWPmin
4273,2009-11-02,-3.764495,0.1,LWPmin
4274,2010-11-02,-3.712543,0.1,LWPmin
4275,2011-11-02,-3.7419803000000007,0.1,LWPmin
4276,2012-11-01,-3.7505750000000004,0.1,LWPmin
4277,2013-11-02,-3.7315128000000004,0.1,LWPmin
4278,2014-11-02,-3.7632797,0.1,LWPmin
4279,2015-11-02,-3.7580162,0.1,LWPmin
4280,2016-11-01,-3.7263744000000005,0.1,LWPmin
4281,2003-11-03,-4.017460600000001,0.1,LWPmin
4282,2004-11-02,-3.7363897,0.1,LWPmin
4283,2005-11-03,-3.7680378000000005,0.1,LWPmin
4284,2006-11-03,-3.7439744000000004,0.1,LWPmin
4285,2007-11-03,-3.7499212,0.1,LWPmin
4286,2008-11-02,-3.8279490000000007,0.1,LWPmin
4287,2009-11-03,-3.7597622,0.1,LWPmin
4288,2010-11-03,-3.7121375000000003,0.1,LWPmin
4289,2011-11-03,-3.7385216,0.1,LWPmin
4290,2012-11-02,-3.7505070000000003,0.1,LWPmin
4291,2013-11-03,-3.7335234000000006,0.1,LWPmin
4292,2014-11-03,-3.7634070000000004,0.1,LWPmin
4293,2015-11-03,-3.7588034000000006,0.1,LWPmin
4294,2016-11-02,-3.7211306000000004,0.1,LWPmin
4295,2003-11-04,-4.0085406,0.1,LWPmin
4296,2004-11-03,-3.7353584000000004,0.1,LWPmin
4297,2005-11-04,-3.7642722,0.1,LWPmin
4298,2006-11-04,-3.7460106000000004,0.1,LWPmin
4299,2007-11-04,-3.7445612,0.1,LWPmin
4300,2008-11-03,-3.8255212000000003,0.1,LWPmin
4301,2009-11-04,-3.7556300000000005,0.1,LWPmin
4302,2010-11-04,-3.707591,0.1,LWPmin
4303,2011-11-04,-3.7354434000000007,0.1,LWPmin
4304,2012-11-03,-3.7506894,0.1,LWPmin
4305,2013-11-04,-3.7355494000000005,0.1,LWPmin
4306,2014-11-04,-3.7647388000000004,0.1,LWPmin
4307,2015-11-04,-3.7576072,0.1,LWPmin
4308,2016-11-03,-3.7176512,0.1,LWPmin
4309,2003-11-05,-4.006239000000001,0.1,LWPmin
4310,2004-11-04,-3.7362997,0.1,LWPmin
4311,2005-11-05,-3.7629770000000002,0.1,LWPmin
4312,2006-11-05,-3.7451440000000007,0.1,LWPmin
4313,2007-11-05,-3.7428512,0.1,LWPmin
4314,2008-11-04,-3.8197784000000006,0.1,LWPmin
4315,2009-11-05,-3.7558320000000003,0.1,LWPmin
4316,2010-11-05,-3.7089980000000002,0.1,LWPmin
4317,2011-11-05,-3.7426222,0.1,LWPmin
4318,2012-11-04,-3.7488628000000004,0.1,LWPmin
4319,2013-11-05,-3.7372903000000006,0.1,LWPmin
4320,2014-11-05,-3.7648253000000005,0.1,LWPmin
4321,2015-11-05,-3.761091,0.1,LWPmin
4322,2016-11-04,-3.7123280000000003,0.1,LWPmin
4323,2003-11-06,-4.0015540000000005,0.1,LWPmin
4324,2004-11-05,-3.7361925000000005,0.1,LWPmin
4325,2005-11-06,-3.7619544000000005,0.1,LWPmin
4326,2006-11-06,-3.745566,0.1,LWPmin
4327,2007-11-06,-3.7421062000000003,0.1,LWPmin
4328,2008-11-05,-3.8209178000000006,0.1,LWPmin
4329,2009-11-06,-3.7521447,0.1,LWPmin
4330,2010-11-06,-3.7091670000000003,0.1,LWPmin
4331,2011-11-06,-3.7424278000000006,0.1,LWPmin
4332,2012-11-05,-3.7503610000000003,0.1,LWPmin
4333,2013-11-06,-3.7391710000000002,0.1,LWPmin
4334,2014-11-06,-3.7590740000000005,0.1,LWPmin
4335,2015-11-06,-3.7574847,0.1,LWPmin
4336,2016-11-05,-3.7082747,0.1,LWPmin
4337,2003-11-07,-3.9956810000000003,0.1,LWPmin
4338,2004-11-06,-3.7296447,0.1,LWPmin
4339,2005-11-07,-3.7590630000000003,0.1,LWPmin
4340,2006-11-07,-3.7428250000000003,0.1,LWPmin
4341,2007-11-07,-3.7419510000000002,0.1,LWPmin
4342,2008-11-06,-3.8206756000000004,0.1,LWPmin
4343,2009-11-07,-3.7535597,0.1,LWPmin
4344,2010-11-07,-3.7065570000000005,0.1,LWPmin
4345,2011-11-07,-3.741518,0.1,LWPmin
4346,2012-11-06,-3.7447584000000007,0.1,LWPmin
4347,2013-11-07,-3.7375756000000004,0.1,LWPmin
4348,2014-11-07,-3.7622378000000007,0.1,LWPmin
4349,2015-11-07,-3.7569584000000007,0.1,LWPmin
4350,2016-11-06,-3.7049390000000004,0.1,LWPmin
4351,2003-11-08,-3.9911644,0.1,LWPmin
4352,2004-11-07,-3.7314520000000004,0.1,LWPmin
4353,2005-11-08,-3.7583725,0.1,LWPmin
4354,2006-11-08,-3.7392590000000006,0.1,LWPmin
4355,2007-11-08,-3.7422794,0.1,LWPmin
4356,2008-11-07,-3.820326,0.1,LWPmin
4357,2009-11-08,-3.7499103000000007,0.1,LWPmin
4358,2010-11-08,-3.6984238000000005,0.1,LWPmin
4359,2011-11-08,-3.7393916000000003,0.1,LWPmin
4360,2012-11-07,-3.7426688000000006,0.1,LWPmin
4361,2013-11-08,-3.7419220000000006,0.1,LWPmin
4362,2014-11-08,-3.7628644,0.1,LWPmin
4363,2015-11-08,-3.7595747,0.1,LWPmin
4364,2016-11-07,-3.7007403000000005,0.1,LWPmin
4365,2003-11-09,-3.9840038000000004,0.1,LWPmin
4366,2004-11-08,-3.735911,0.1,LWPmin
4367,2005-11-09,-3.7516706,0.1,LWPmin
4368,2006-11-09,-3.7366016,0.1,LWPmin
4369,2007-11-09,-3.7381270000000004,0.1,LWPmin
4370,2008-11-08,-3.8202194000000005,0.1,LWPmin
4371,2009-11-09,-3.74819,0.1,LWPmin
4372,2010-11-09,-3.6782066,0.1,LWPmin
4373,2011-11-09,-3.7347844,0.1,LWPmin
4374,2012-11-08,-3.7403697,0.1,LWPmin
4375,2013-11-09,-3.742953,0.1,LWPmin
4376,2014-11-09,-3.7634416,0.1,LWPmin
4377,2015-11-09,-3.7581028000000005,0.1,LWPmin
4378,2016-11-08,-3.6968328000000006,0.1,LWPmin
4379,2003-11-10,-3.9815347,0.1,LWPmin
4380,2004-11-09,-3.7300062,0.1,LWPmin
4381,2005-11-10,-3.7430128000000007,0.1,LWPmin
4382,2006-11-10,-3.7393234000000004,0.1,LWPmin
4383,2007-11-10,-3.7334822,0.1,LWPmin
4384,2008-11-09,-3.8208284000000003,0.1,LWPmin
4385,2009-11-10,-3.7479884000000006,0.1,LWPmin
4386,2010-11-10,-3.6764200000000002,0.1,LWPmin
4387,2011-11-10,-3.7193422,0.1,LWPmin
4388,2012-11-09,-3.7389270000000003,0.1,LWPmin
4389,2013-11-10,-3.7452606000000004,0.1,LWPmin
4390,2014-11-10,-3.7589856000000004,0.1,LWPmin
4391,2015-11-10,-3.7596094000000004,0.1,LWPmin
4392,2016-11-09,-3.6897930000000003,0.1,LWPmin
4393,2003-11-11,-3.9796184000000006,0.1,LWPmin
4394,2004-11-10,-3.7270528000000005,0.1,LWPmin
4395,2005-11-11,-3.7380338,0.1,LWPmin
4396,2006-11-11,-3.7333650000000005,0.1,LWPmin
4397,2007-11-11,-3.7284356,0.1,LWPmin
4398,2008-11-10,-3.8188194,0.1,LWPmin
4399,2009-11-11,-3.7405722,0.1,LWPmin
4400,2010-11-11,-3.6785894000000003,0.1,LWPmin
4401,2011-11-11,-3.7092330000000002,0.1,LWPmin
4402,2012-11-10,-3.7444538000000005,0.1,LWPmin
4403,2013-11-11,-3.7425925,0.1,LWPmin
4404,2014-11-11,-3.7547475,0.1,LWPmin
4405,2015-11-11,-3.7595366,0.1,LWPmin
4406,2016-11-10,-3.6886703000000005,0.1,LWPmin
4407,2003-11-12,-3.9774070000000004,0.1,LWPmin
4408,2004-11-11,-3.7235347,0.1,LWPmin
4409,2005-11-12,-3.7315280000000004,0.1,LWPmin
4410,2006-11-12,-3.7324590000000004,0.1,LWPmin
4411,2007-11-12,-3.7297778000000004,0.1,LWPmin
4412,2008-11-11,-3.8190638000000003,0.1,LWPmin
4413,2009-11-12,-3.7356422,0.1,LWPmin
4414,2010-11-12,-3.6762666,0.1,LWPmin
4415,2011-11-12,-3.7020184000000005,0.1,LWPmin
4416,2012-11-11,-3.7410297,0.1,LWPmin
4417,2013-11-12,-3.7406747,0.1,LWPmin
4418,2014-11-12,-3.7520278000000005,0.1,LWPmin
4419,2015-11-12,-3.761931,0.1,LWPmin
4420,2016-11-11,-3.6844653000000007,0.1,LWPmin
4421,2003-11-13,-3.9793278000000005,0.1,LWPmin
4422,2004-11-12,-3.721178,0.1,LWPmin
4423,2005-11-13,-3.7337750000000005,0.1,LWPmin
4424,2006-11-13,-3.7303688000000004,0.1,LWPmin
4425,2007-11-13,-3.7268520000000005,0.1,LWPmin
4426,2008-11-12,-3.818076,0.1,LWPmin
4427,2009-11-13,-3.7292612000000003,0.1,LWPmin
4428,2010-11-13,-3.67736,0.1,LWPmin
4429,2011-11-13,-3.695285,0.1,LWPmin
4430,2012-11-12,-3.738143,0.1,LWPmin
4431,2013-11-13,-3.7370488,0.1,LWPmin
4432,2014-11-13,-3.7499744,0.1,LWPmin
4433,2015-11-13,-3.762981,0.1,LWPmin
4434,2016-11-12,-3.6812290000000005,0.1,LWPmin
4435,2003-11-14,-3.9764844000000004,0.1,LWPmin
4436,2004-11-13,-3.7206456,0.1,LWPmin
4437,2005-11-14,-3.7293878000000005,0.1,LWPmin
4438,2006-11-14,-3.7326253000000005,0.1,LWPmin
4439,2007-11-14,-3.7281078000000005,0.1,LWPmin
4440,2008-11-13,-3.8153862000000003,0.1,LWPmin
4441,2009-11-14,-3.7254070000000006,0.1,LWPmin
4442,2010-11-14,-3.6750662000000003,0.1,LWPmin
4443,2011-11-14,-3.693455,0.1,LWPmin
4444,2012-11-13,-3.7346822,0.1,LWPmin
4445,2013-11-14,-3.740306,0.1,LWPmin
4446,2014-11-14,-3.747960300000001,0.1,LWPmin
4447,2015-11-14,-3.7580975000000003,0.1,LWPmin
4448,2016-11-13,-3.6874328000000007,0.1,LWPmin
4449,2003-11-15,-3.9746120000000005,0.1,LWPmin
4450,2004-11-14,-3.7205356000000003,0.1,LWPmin
4451,2005-11-15,-3.7254806000000005,0.1,LWPmin
4452,2006-11-15,-3.7296740000000006,0.1,LWPmin
4453,2007-11-15,-3.7259678000000007,0.1,LWPmin
4454,2008-11-14,-3.8110280000000003,0.1,LWPmin
4455,2009-11-15,-3.7211956,0.1,LWPmin
4456,2010-11-15,-3.6753294000000003,0.1,LWPmin
4457,2011-11-15,-3.690605,0.1,LWPmin
4458,2012-11-14,-3.7270266,0.1,LWPmin
4459,2013-11-15,-3.7399222,0.1,LWPmin
4460,2014-11-15,-3.7482070000000003,0.1,LWPmin
4461,2015-11-15,-3.7584162,0.1,LWPmin
4462,2016-11-14,-3.6839078000000005,0.1,LWPmin
4463,2003-11-16,-3.976818,0.1,LWPmin
4464,2004-11-15,-3.7220520000000006,0.1,LWPmin
4465,2005-11-16,-3.7291588000000004,0.1,LWPmin
4466,2006-11-16,-3.7345988000000006,0.1,LWPmin
4467,2007-11-16,-3.7194456000000002,0.1,LWPmin
4468,2008-11-15,-3.8096770000000006,0.1,LWPmin
4469,2009-11-16,-3.7199475000000004,0.1,LWPmin
4470,2010-11-16,-3.6795462000000003,0.1,LWPmin
4471,2011-11-16,-3.6884428000000007,0.1,LWPmin
4472,2012-11-15,-3.7208566,0.1,LWPmin
4473,2013-11-16,-3.7396403000000005,0.1,LWPmin
4474,2014-11-16,-3.7476438000000005,0.1,LWPmin
4475,2015-11-16,-3.7558497,0.1,LWPmin
4476,2016-11-15,-3.6828688000000005,0.1,LWPmin
4477,2003-11-17,-3.9704916,0.1,LWPmin
4478,2004-11-16,-3.719783,0.1,LWPmin
4479,2005-11-17,-3.7299220000000006,0.1,LWPmin
4480,2006-11-17,-3.7356066,0.1,LWPmin
4481,2007-11-17,-3.7184672,0.1,LWPmin
4482,2008-11-16,-3.8075672,0.1,LWPmin
4483,2009-11-17,-3.7215450000000003,0.1,LWPmin
4484,2010-11-17,-3.6813870000000004,0.1,LWPmin
4485,2011-11-17,-3.6819090000000005,0.1,LWPmin
4486,2012-11-16,-3.7162103000000006,0.1,LWPmin
4487,2013-11-17,-3.7420734000000007,0.1,LWPmin
4488,2014-11-17,-3.7483572,0.1,LWPmin
4489,2015-11-17,-3.7527628000000006,0.1,LWPmin
4490,2016-11-16,-3.6847944000000004,0.1,LWPmin
4491,2003-11-18,-3.9647562,0.1,LWPmin
4492,2004-11-17,-3.7216594000000005,0.1,LWPmin
4493,2005-11-18,-3.7310303000000005,0.1,LWPmin
4494,2006-11-18,-3.735453,0.1,LWPmin
4495,2007-11-18,-3.7186334000000008,0.1,LWPmin
4496,2008-11-17,-3.8075116,0.1,LWPmin
4497,2009-11-18,-3.7200472,0.1,LWPmin
4498,2010-11-18,-3.6812878000000007,0.1,LWPmin
4499,2011-11-18,-3.6789728000000004,0.1,LWPmin
4500,2012-11-17,-3.7149262000000003,0.1,LWPmin
4501,2013-11-18,-3.744671,0.1,LWPmin
4502,2014-11-18,-3.7459334000000006,0.1,LWPmin
4503,2015-11-18,-3.7505572,0.1,LWPmin
4504,2016-11-17,-3.6889580000000004,0.1,LWPmin
4505,2003-11-19,-3.9429590000000005,0.1,LWPmin
4506,2004-11-18,-3.7177930000000003,0.1,LWPmin
4507,2005-11-19,-3.7314156000000005,0.1,LWPmin
4508,2006-11-19,-3.7373784000000008,0.1,LWPmin
4509,2007-11-19,-3.7214262000000002,0.1,LWPmin
4510,2008-11-18,-3.8069750000000004,0.1,LWPmin
4511,2009-11-19,-3.7184903000000005,0.1,LWPmin
4512,2010-11-19,-3.6827322000000002,0.1,LWPmin
4513,2011-11-19,-3.6774520000000006,0.1,LWPmin
4514,2012-11-18,-3.7106784000000004,0.1,LWPmin
4515,2013-11-19,-3.7458106000000004,0.1,LWPmin
4516,2014-11-19,-3.7430630000000003,0.1,LWPmin
4517,2015-11-19,-3.7501116,0.1,LWPmin
4518,2016-11-18,-3.6917490000000006,0.1,LWPmin
4519,2003-11-20,-3.9325197,0.1,LWPmin
4520,2004-11-19,-3.7137053000000004,0.1,LWPmin
4521,2005-11-20,-3.7332475000000005,0.1,LWPmin
4522,2006-11-20,-3.7389772,0.1,LWPmin
4523,2007-11-20,-3.7174325,0.1,LWPmin
4524,2008-11-19,-3.8052870000000003,0.1,LWPmin
4525,2009-11-20,-3.7183922,0.1,LWPmin
4526,2010-11-20,-3.6849847000000002,0.1,LWPmin
4527,2011-11-20,-3.6774147,0.1,LWPmin
4528,2012-11-19,-3.7068906000000004,0.1,LWPmin
4529,2013-11-20,-3.744285,0.1,LWPmin
4530,2014-11-20,-3.7408528000000008,0.1,LWPmin
4531,2015-11-20,-3.7512297,0.1,LWPmin
4532,2016-11-19,-3.6879656,0.1,LWPmin
4533,2003-11-21,-3.9250694000000004,0.1,LWPmin
4534,2004-11-20,-3.7097228000000007,0.1,LWPmin
4535,2005-11-21,-3.7335588000000004,0.1,LWPmin
4536,2006-11-21,-3.7338934000000004,0.1,LWPmin
4537,2007-11-21,-3.7174000000000005,0.1,LWPmin
4538,2008-11-20,-3.800551,0.1,LWPmin
4539,2009-11-21,-3.718076,0.1,LWPmin
4540,2010-11-21,-3.6844666,0.1,LWPmin
4541,2011-11-21,-3.6716740000000003,0.1,LWPmin
4542,2012-11-20,-3.7021353000000006,0.1,LWPmin
4543,2013-11-21,-3.7474338000000005,0.1,LWPmin
4544,2014-11-21,-3.741596,0.1,LWPmin
4545,2015-11-21,-3.7512475000000003,0.1,LWPmin
4546,2016-11-20,-3.6875840000000006,0.1,LWPmin
4547,2003-11-22,-3.9233806,0.1,LWPmin
4548,2004-11-21,-3.7040147,0.1,LWPmin
4549,2005-11-22,-3.7307653000000007,0.1,LWPmin
4550,2006-11-22,-3.7272206000000003,0.1,LWPmin
4551,2007-11-22,-3.7146212000000003,0.1,LWPmin
4552,2008-11-21,-3.7976162,0.1,LWPmin
4553,2009-11-22,-3.7204920000000006,0.1,LWPmin
4554,2010-11-22,-3.680176,0.1,LWPmin
4555,2011-11-22,-3.6700062000000004,0.1,LWPmin
4556,2012-11-21,-3.6932162,0.1,LWPmin
4557,2013-11-22,-3.7499884000000008,0.1,LWPmin
4558,2014-11-22,-3.7352453000000008,0.1,LWPmin
4559,2015-11-22,-3.7511147,0.1,LWPmin
4560,2016-11-21,-3.6844594,0.1,LWPmin
4561,2003-11-23,-3.9188872,0.1,LWPmin
4562,2004-11-22,-3.7064103000000004,0.1,LWPmin
4563,2005-11-23,-3.7306538000000002,0.1,LWPmin
4564,2006-11-23,-3.7052975000000004,0.1,LWPmin
4565,2007-11-23,-3.7112325000000004,0.1,LWPmin
4566,2008-11-22,-3.7940253000000004,0.1,LWPmin
4567,2009-11-23,-3.7166547,0.1,LWPmin
4568,2010-11-23,-3.686621,0.1,LWPmin
4569,2011-11-23,-3.6704120000000002,0.1,LWPmin
4570,2012-11-22,-3.6857090000000006,0.1,LWPmin
4571,2013-11-23,-3.7503240000000004,0.1,LWPmin
4572,2014-11-23,-3.732578,0.1,LWPmin
4573,2015-11-23,-3.7526612000000004,0.1,LWPmin
4574,2016-11-22,-3.6766880000000004,0.1,LWPmin
4575,2003-11-24,-3.9204853000000006,0.1,LWPmin
4576,2004-11-23,-3.7065897,0.1,LWPmin
4577,2005-11-24,-3.7284997,0.1,LWPmin
4578,2006-11-24,-3.6991216000000002,0.1,LWPmin
4579,2007-11-24,-3.7071778000000006,0.1,LWPmin
4580,2008-11-23,-3.7878538,0.1,LWPmin
4581,2009-11-24,-3.7201328000000005,0.1,LWPmin
4582,2010-11-24,-3.6866675000000004,0.1,LWPmin
4583,2011-11-24,-3.6707220000000005,0.1,LWPmin
4584,2012-11-23,-3.6828025,0.1,LWPmin
4585,2013-11-24,-3.7489862,0.1,LWPmin
4586,2014-11-24,-3.729655,0.1,LWPmin
4587,2015-11-24,-3.7466620000000006,0.1,LWPmin
4588,2016-11-23,-3.6510190000000007,0.1,LWPmin
4589,2003-11-25,-3.9161147,0.1,LWPmin
4590,2004-11-24,-3.7056572,0.1,LWPmin
4591,2005-11-25,-3.725273,0.1,LWPmin
4592,2006-11-25,-3.6932570000000005,0.1,LWPmin
4593,2007-11-25,-3.7074990000000003,0.1,LWPmin
4594,2008-11-24,-3.7849170000000005,0.1,LWPmin
4595,2009-11-25,-3.7160440000000006,0.1,LWPmin
4596,2010-11-25,-3.6889344000000004,0.1,LWPmin
4597,2011-11-25,-3.6700338000000006,0.1,LWPmin
4598,2012-11-24,-3.6777588000000003,0.1,LWPmin
4599,2013-11-25,-3.7458880000000003,0.1,LWPmin
4600,2014-11-25,-3.7257453000000007,0.1,LWPmin
4601,2015-11-25,-3.7510962,0.1,LWPmin
4602,2016-11-24,-3.635845,0.1,LWPmin
4603,2003-11-26,-3.9179922,0.1,LWPmin
4604,2004-11-25,-3.7076728000000005,0.1,LWPmin
4605,2005-11-26,-3.7236666,0.1,LWPmin
4606,2006-11-26,-3.6901820000000005,0.1,LWPmin
4607,2007-11-26,-3.7069575,0.1,LWPmin
4608,2008-11-25,-3.7798284000000004,0.1,LWPmin
4609,2009-11-26,-3.7212997,0.1,LWPmin
4610,2010-11-26,-3.6877940000000007,0.1,LWPmin
